source,content,sentiment
instagram,😂😂😂😂😂😂😂😂😂😂شما عالی هستین,pos
instagram,😂😂😂😂😂,pos
instagram,😂😂😂😂,pos
instagram,تکون لوژی روز دنیایه😂😂😂,neu
instagram,👏😂😂😂,pos
instagram,👏👏👏👏👏👏,neu
instagram,😆😆😆😆😆😆😆,pos
instagram,عن عن عن عن😂,neu
instagram,خيلي خوبين 👌🤣,pos
instagram,🤣🤣,pos
instagram,قیمت و بها و ارزش یکی نیستن؟؟ 🙄😅,neu
instagram,خیلیییی ممنونننن,pos
instagram,😂😂😂,pos
instagram,😂😂😂😂😂,pos
instagram,😂😂😂👌,pos
instagram,تکونلوژی گوز دنیا😂😂😂,neu
instagram,😂👊,pos
instagram,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,pos
instagram,💚💚💚,pos
instagram,تییییکنووووولوووژیییی🤣🤣🤣🤣🤣,neu
instagram,👌😂,pos
instagram,😂😂😂😂,pos
instagram,شما خیلی خوبید💙💙💙💙,pos
instagram,خيلي ممنونم😂💙,pos
instagram,😂😂😂😂😂😂😂😂😂😂😂😂😂,pos
instagram,Pi pi sich😂😂😂😂👌🏻👌🏻👌🏻,neu
instagram,😅واي,neu
instagram,خدایی خیلی فیلمید,neu
instagram,😂😂,pos
instagram,😂😂😂تکنولوژی گوز دنیا😂😂😂👍🏾,neu
instagram,فقط صدای تیتراژ بخش خبر bbc😂😂😂,pos
instagram,گوز دنیا😂😉,neu
instagram,عن عن عن عن😂😂😂😂😂,pos
instagram,😂😂,pos
instagram,#نفختون💦😂,neu
instagram,🤦🏼‍♀️🤦🏼‍♀️😄,pos
instagram,😂😂😂,pos
instagram,😂😂😂😂,pos
instagram,اون تا لوزالمعده میرسه که🤣,neu
instagram,😀😂😂,neu
instagram,خودتونی🌹,neu
instagram,😂😂😂😂😂😂😂,pos
instagram,عالی بود 😂😂😂,pos
instagram,ضعفم براتوننننن 💙💙💙🍻🙌🏻👌🏻👌🏻👌🏻,neu
instagram,😂😂,pos
instagram,😂😂😂😂😂😂😂,pos
instagram,😅,pos
instagram,اهنگ پی پی سی ، عن عن عن :)))))),neu
instagram,عاشقتونم 😂😂😂خیییییییلی ممنون❤️❤️❤️❤️❤️,pos
instagram,تیکنولوووووژیه روووزییی دونیا🤣 خیار بوخور😄,neu
instagram,😂😂😂😂😂👍,pos
instagram,😂😂😂,pos
instagram,اهنگ تیتراژ منو کشت😂,neu
instagram,😄😄😄عالی بود چقدر قشنگ خودشو خاروند,pos
instagram,تکنولوژی گووز دنیا😬😬😬,neu
instagram,دیوانه ای تو اینارو از کجات میاری 😂😂😂,pos
instagram,اونجا که گفتین اگر بخاری بعدش باید میگفتین اگرم نخاری...😬,neu
instagram,😂😂😂🤩,pos
instagram,😒😒😒,neg
instagram,😂😂😂😂👌,pos
instagram,😂🙌❤️🌹,pos
instagram,وااای اگر بُخاری از این نفخیا ببر😂😂😂,pos
instagram,😂😂😂😂😂,pos
instagram,پی پی سی😂😂😂,neu
instagram,به نفختون نیست. 😂👍,neu
instagram,خیلی ممنون آخرش😂😂😂😂,neu
instagram,Ppc😂😂,neu
instagram,چرا در حال اخبار دیدن خیار نمیخورد😄,neu
instagram,موزیک بی بی سی خیلی خوب بود😂,pos
instagram,چیشد؟,neu
instagram,😂😂😂 عالی بود,pos
instagram,چی شد؟چی چی شد؟😂😂😂,neu
instagram,بخاری نفخی به نفخمونه؟ 🤣خییییییلی ممنون,neu
instagram,👌👌,pos
instagram,خيلييييي ممنووون هممون تو ايران نفخ كرديم😂,neu
instagram,ته ماسونی 🤣🤣🤣🤣 عن عن عن,neu
instagram,عاااااااااااااااااااااااااااااااااالی خیییییلی ممنون😂😂😂,pos
instagram,👏👏👏👏👏,neu
instagram,🤣🤣🤣🤣🤣🤣🤣🤣وااااای,neu
instagram,😂😂😂😂😂😂😂,pos
instagram,ما ورزش کاریم 🌹😂,pos
instagram,یکم اذیت میشی 😂😂😂😂,neu
instagram,وای که چقدر دیتیلای بامزه زیاد داره 😂😂😂 ppc,neu
instagram,نفخیش با گوز کار میکنه😂👌,neu
instagram,این به نفختون نیست😂😂😂😂,neu
instagram,عن عن عن😂😂😂😂😂😂,neu
instagram,😂😂,pos
instagram,كاراتون عاليه,pos
instagram,❤️,pos
instagram,❤️❤️,pos
instagram,❤️,pos
instagram,وای خدااااایا خیلیییی خوبین شما,pos
instagram,فقط تیتراژ پی پی سی 😂😂😂😂😂,pos
instagram,😂😂😂👏🏻,pos
instagram,اصن واجب شد چندبار دیگه واسه تحلیلش ببینم😂,neu
instagram,❤️❤️,pos
instagram,😂😂😂😂😂😂,pos
instagram,Vayy😂😂😂,neu
instagram,عن عن عن 😂😂😂,pos
instagram,🤣🤣🤣🤣🤣خيلي خوبه,pos
instagram,وااای فقط اون تیکه که خودشو میخارونه😂😂😂😂,pos
instagram,😁😁🤣🤣🤣🤣,pos
instagram,حتما 👍😁,pos
instagram,چطور خودشو میخارونه خخخخ,neu
instagram,😂😂😂😂😂,pos
instagram,کاش خیار میخورد 😕,neu
instagram,خداروشکر اینا هم بخیر گذشت,pos
instagram,بوخاری نفخییی😂😂😂😂😂😂😂خعلییییییی ممنونننن😂😂😂👍👍👍👍👍👏👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️❤️❤️❤️👏👏👏👏👍👍👍👍,neu
instagram,😂😂😂😂😂😂😂😂,pos
instagram,تکنولوژی گ.وز دنیا 😂😂😂,neu
instagram,😂😂😂😂😂😂,pos
instagram,چرا دیگه خیار نمیخورن🥺🥺🥺🥺,neu
instagram,دیگه با این قیمت نفت من فکر کنم بجای آب باید نفت بخوریم البته نه تو ایران,neg
instagram,خییییییییلی ممنون 😂😂😂😂,pos
instagram,خیییلیی ممنون,pos
instagram,خیلی بامزس صداهاشون,pos
instagram,😂😂😂😂😂😂😂,pos
instagram,😂🌹,pos
instagram,😂😂👍👍,pos
instagram,😂😂😂😂😂😂,pos
instagram,بخاری چی مسخره باززییه؟؟ 😂,neu
instagram,من عاشق زنگ آیفن تصویری شده بودم حالا هم عاشق آهنگ bbc😂😂,neu
instagram,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,pos
instagram,😂😂😂😂😂😂😂😂😂😂👏👏👏👏👍👍👍👍👍,pos
instagram,فقط اهنگ اخبار 😂😂😂عن عن عن,neu
instagram,از این بخاری ها ؛ آبگرمکنش هم هست؟؟؟!!!,neu
instagram,تکنولوژی روز دنیا🤣🤣🤣,neu
instagram,"😂😂😂😂😂😂😂😂عالی 
پي پي سي",neu
instagram,👍😂,pos
instagram,😂 وااای,neu
instagram,خیلییییی ممنووون 😍خیلییی قشنگ حرف میزنن😂😍,pos
instagram,پی پی سی آخه 😂😂😂,pos
instagram,عالی بود👌,pos
instagram,پی پی سی😂😂😂,neu
instagram,👏👏👏,neu
instagram,😂😂,pos
instagram,خییییلی هم ممنون.😂. عالی هستید عااااالی👍😂,pos
instagram,ppc 😂,neu
instagram,من عاشق عني ميشنم 😂😂 فقط آهنگش عن عن عن,neu
instagram,",به نفختون نیست😂😂",neu
instagram,اونجاش که تکرار میکنه تکنولوژی ....😂😂😂,neu
instagram,من اولش تلنولوژی گوز دنیا شنیدم😐😆 😂😂😂,pos
instagram,😂😂😂,pos
instagram,🤣🤣🤣🤣🤣,pos
instagram,فقط جمله اولی که درمورد تکنولوژی روز دنیا گفت😂😂😂😂,neu
instagram,👌😂,pos
instagram,😂😂,pos
instagram,فقط موزیک بی‌بی‌سی😂😂😂,neu
instagram,👌👌👌👌👌👌,pos
instagram,من نفخیشو میبرم ، بی شک تا اخر عمر سوختشو خودم تامین میکنم😁,neu
instagram,چقدر لذت ببریم اخه 👌,pos
instagram,من چرا نفهمیذم 😂😂😂,neu
instagram,دستتون..مغزتون...کارتون طلا...طلا👏👏👏,neu
instagram,"انصافا خلاقیت گروه ستودنی ه. خصوصا در کارای اول. ولی یه تعجیل خاصی تو ساخت محتوای جدید دارین که البته دلیل ش منطقی ه  با اینحال، هنوز با اختلاف، ""خوشبختانه"" و ""اومد؟ چی؟ کرنا!"" در صدر کاراتون ه😏😏😏😎😏",neu
instagram,نفخی دیگه چه مسخره بازی ایه؟؟؟,neu
instagram,سانسور كردي چرا عزيز برادر؟!😢,neu
instagram,😆😆😆😆😆😆😆😆😆😆😆😆😆,pos
instagram,Ppc🤣🤣,neu
instagram,🙌🏻👏🏻😍💖,pos
instagram,😂😂😂😂هاااای فقط تیتراژ اخبارش,neu
instagram,🤣🤣🤣🤣🤣🤣🤣🤣🤣,pos
instagram,😂😂😂😂😂,pos
instagram,😂😂😂,pos
instagram,😂😂😂😂,pos
instagram,😂😂😂,pos
instagram,😂😂😂😂😂خدایی دمتون گرم,pos
instagram,🤣,pos
instagram,😂😂😂,pos
instagram,😎....👑,neu
instagram,ای لااااااامصصصصصب 😂😂😂😂,neu
instagram,😂😂😂😂😂,pos
instagram,فقط صدای اخبار .😂😂عالین شما,pos
instagram,یه چالش بزار هر کی بتونه نکته مدفوعی بیشتری تو ویدیو پیدا کنه بهش یه عنگشتر گوهری کادو بده,neu
instagram,خیلی ممنووون =)))عالین شما,pos
instagram,😂😂😂😂,pos
