source,content,sentiment
twitter,من تولدمه هیچکس یه تبریک نگفت تو چه انتظاری داری,neu
twitter,یه کاری کن میتونی,neu
twitter,"هشتگ رای بی رای کار کنی میان میکننت تو گونی از اونور تبلیغ انتهابات کنی فحش میخوری 

ازادی که دو طرف ازش حرف میزنن خیلی جالبه",neg
twitter,خاک تو سرم ، آره,neg
twitter,گروه خونی تو بیو؟ =)))))))),neu
twitter,"فارسی حرف زدن تو مثل انگلیسی حرف زدنه منه
فقط کلمات انگلیسی مینویسم طرف پاره هم بشه نمی‌فهمه من چی گفتم",neu
twitter,"مانند همیشه یک یا چند جمله کلیشه‌ای عوامفریبانه،،که خود و نویسندگان سخنرانی و مصاحبه‌هایش هم به یقین میدانند هیچکدام امکان عملی شدن ندارند.
درود برشما هاشم جان عزیز🌹🌹🌹🌹🌹🌹🙏🙏🙏🙏🙏🙏",pos
twitter,"از گفتن وعده‌هایی که از انجام آنها مطمئن نیستید پرهیز کنید 
اینگونه وعده های ادم خود را میخواهد تا باعث دوری ملت از نظام جمهوری اسلامی ایران نشود

#ولی_صادق",neu
twitter,"این فاضلاب وقیح حکومت اسلامی به زودی نتیجه اقدامات خائنانه اش را خواهد دید، بهمراه سرداران تروریست سپاه خامنه ای خائن در سطل زباله تاریخ با هم دیدار خواهند کرد، آنوقت خواهد آموخت!
#نه_به_جمهوری_اسلامی",neg
twitter,چرا تو فیلیتام نمیشه فارسی تایپ کنم؟!,neu
twitter,نه به سکسشون نگا میکنم جق میزنم,neu
twitter,"سلام 
فرمودن: به کسایی که  صلاحیتشان احراز نشد، جفا و ظلم شد 
نفرمودن: به کسانی جفا و ظلم شد که صلاحیتشان احراز نشد
منظور ایشون نسبت هایی بود که به این افراد داده شده بود.",neu
twitter,زغال‌ها چرا بنفشه؟! با حسن کلیدساز جوج می‌زنید بزرگوار؟,neu
twitter,واکنش ما دخترا وقتی یه دختر از خودمون خوشگلتره :,pos
twitter,نه بابا تو کل جهان معروفه😂😂,pos
twitter,"امروز سر یه سوء تفاهم یکی از دوستای خوبم رو رنجوندم.
من به یک تویتی پاسخ دادم که درواقع خودش پاسخ تویت خانوم آدینه بود.
از اینجا از شما عذر میخوام.
امیدوارم پوزش منو بپذیرید.",neg
twitter,وگرنه یکی مثل متکی رو می ذاشت خارجه و مهره خودشو تو شورا .,neu
twitter,عالی بود ایول این بهتریت توییته,pos
twitter,بیشتر دبیرستانی به نظر میان تا دبستانی،احتمالا دیرتر مدرسه می رفتن,neu
twitter,"محیط انتخابات در حال گرم شدن است. اما بعضی ها هستند با بهانه های واهی میخواهند مشارکت در انتخابات کم رنگ شود. این خواست دشمنان است.
#ما_منتظر_انتخاباتیم",neg
twitter,"فالورای اون اکانتم ازین یکی بیشتر شدن
حس میکنم این اکانتم ناراحته دلش شکسته
ناراحت نباش زن...بالاخره باید حقیقتو بپذیری...",neg
twitter,آقا منم بهم زدم چطوری خاطره پاک کردی به منم بگو 😁,neu
twitter,رهبری بحث عفت رو گفت :) ما که به عفتشون چیزی نگفتیم، ما میگیم تعداد خونه و ویلاهاشو اعلام کنن,neu
twitter,"دوستم میگی زنگ بزن چل‌سی یا نمی‌ددنم سی‌چل واکسن برکت ثبتنام کن بزن
آخه مگه این واکسن تاییدیه گرفته که ملت بزنن",neu
twitter,اقای رئیسی مشکلی با اقای جلیلی ندارن. شما هم اگر میخوای اقای جلیلی رو تخریب کنی اسم سید رو از پروفایلت بردار,neg
twitter,"زنگ زدن بهش گفتن خواهر بزرگه فوت کرده دو ساعت پیش.
گفت: خدا بیامرزدش...خوش به حالش.",neu
twitter,100 سوره ی #قدر جهت سلامتی حضرت حجت عج الله به سفارش آیت الله کشمیری فراموش نشود.,neu
twitter,کاش این مشکل هم حل بشود .,pos
twitter,ببین چطوری داره واسه یکی از عاملین موساد و یه مسفد اقتصادی ماله میکشه,neg
twitter,"اشپیگل، آلمان:
«سریال آتش‌سوزی‌های گسترده: اینکه این آتش‌سوزی‌ها «فقط اتفاقی» نبودن، الان دیگه نزدیک به واقعیته. این اواخر در ایران تعداد انفجارها و آتش‌سوزی‌ها در نقاط استراتژیک و کلیدی زیاد شدن. ربطی به تغییرقدرت داخلی یا اسرائیل دارن؟...»
#IranTruth",neu
twitter,"این چه طرز حرف زدنه زینب🤔
مودب باش 
دیگه بزرگ شدیه 
بچه که نیستی",neg
twitter,جمله تو به دوستت 😁,pos
twitter,"قحطی به دینمان زده یا ایهاالعزیز
دارد ظهورتان به خدا دیر می‌شود
#هذا_یوم_الجمعه 
#اللهم_عجل_لوليك_الفرج",pos
twitter,پادکست دو میم ولی ربطی به رادیو جوان نداره 😉,neu
twitter,ما از روله استفاده نمیکنیم لهجه خرم ابادیه,neu
twitter,"وقتی چیزی از کاربرد و عنصر های خودش خالی شده ،به نظرت انجامش میتونه واقعی باشه؟
 
مخالف چه هستی؟ من با تحریمم چه چیزی را از بین برده ام و یا با شرکتم چه چیزی را زنده نگه داشته ام و زیسته ام؟

اساسا این جریانی که به نام انتخابات است حساس به واقع و شرکت ما هست؟",neu
twitter,هرکسی که منو بشناسه میدونه از قرمه سبزی متنفرم و وقتی بخاطر یکی قرمه سبزی بخورم یعنی عاشقشم,pos
twitter,"دستگاه مهرسازی لیزری

ساخت مهر فوری با دستگاه مهر لیزری بسیار ساده است و میتوان در کمتر از 3 ثانیه مهر فوری بسیار با کیفیت را ساخت و تحویل مشتری داد مهر لیزری به مهرهایی گفته میشود که با لیزر ضعیف شده ساخته میشوند و بسیار با 
09124526223-09193519931",neu
twitter,تو کدوم ویدیو کجا,neu
twitter,شایدم یه مشت ورجن فالورتن👨‍🦯💔,neu
twitter,چیزی به اسم حق طلاق وجود نداره برای کوتاهی کلام گفتم حق طلاق وکالت میدن برا طلاق گرفتن که اونم دادگاه تو نود درصد موارد برای حفظ مرد سالاری جامعش همچین چیزایی رو نادیده میگیره و بازیت میده,neg
twitter,خونمون که همیشه خونه‌ی خزندگان بوده، اینم که از خوابگاه 🤲🏼,neg
twitter,چرا مصادره به مطلوب میکنید و از مفروضات درست نتیجه غلط میگیرید. رهبر خودش میگه مشارکت مهمه بعد شما میگی ترسیده همتی رییس جمهور شه. عجبا.,neu
twitter,"😂😂
خلاصه که شوخیه به دل نگیری",pos
twitter,"تا کسی رخ ننماید ز کسی دل نبرد.
دلبر ما دل ما برد و به ما رخ ننمود.😔🥀

💙من ترس از آن دارم ک دلبرمن دیر بیاید.
و من آن روز نباشم.😭💔
#دلتنگی
#اللهم_عجل_الویک_الفرج",neg
twitter,منم بقیه ام وی هارو از باتر اصلی بیشتر دوست دارم,pos
twitter,"#مریم_رجوی : 
قدرت‌های بزرگ، باید دست از مماشات و امتیاز دادن به استبداد خونریز دینی بردارند و حق مردم ایران برای مقاومت و آزادی را به رسمیت بشناسند.
 #FreeIran10PointPlan 
#راى_من_سرنگونى 
#IStandWithMaryamRajavi",neg
twitter,خیلی وقت است بخاطر تلاش های بی وقفه ابرآروانی ها میتونن این کار رو بکنند.,neu
twitter,باید با فکر و بصیرت وارد صحنه انتخابات می شویم و به کسی رای بدهیم که خودش را سپر بلای مشکلات کشور قرار دهد. #رای_میدهم #ما_منتظر_انتخاباتیم,pos
twitter,خدایا،  چطور میشه یکی از این دوتا رو انتخاب کرد؟:))))),neu
twitter,بهتر بگید همه ما خوب بلدیم باب دلمون از حرفی برداشت کنیم و قضاوت!,pos
twitter,روزی که همه با هم داشتیم جریان تحریفو میزدیم فکرشم نمیکردیم یه روزی بغل‌دستیمونم #بیانات_رهبری رو تحریف کنه!,neu
twitter,"قبول دارم 
میگه هرچه بگندد نمکش میزنن وای به روزی که بگندد نمک
حالا روشنفکران و قشر تحصیل کرده باید مردم رو از منجلاب خمینی و تروریستهاش آگاه میکردن 
ولی خودشون آلوده به ویروس اسلام و باکتری کمونیسم بودن 
همین باعث سقوط جامعه ما به ته دره های اسلام و اردوگاهای گولاک کمونیسم شد",neg
