timestamp,content,sentiment
"Aug 18, 2020 @ 16:08:27.777","سلام از پیچ آرایشی کمند دیدن فرمایید",neu
"Aug 18, 2020 @ 16:08:27.711","ماشین بازااا فالوو کنن😍😍🙏🙏",unk
"Aug 18, 2020 @ 16:08:27.622","خود قرعه کشیشم  باطل بود",unk
"Aug 18, 2020 @ 16:08:27.510","چشم باعث افتخاره",pos
"Aug 18, 2020 @ 16:08:27.456","سلام ببخشيد ما بايد اين ظروف پنير و ماست رو تا كى نگهدارى كنيم براى قرعه كشى؟",unk
"Aug 18, 2020 @ 16:08:27.411","سلام من چند تا پنیر گرفتم کد فرستادم پیام اومد کد اشتباه هست",unk
"Aug 18, 2020 @ 16:08:27.366","👌👌",unk
"Aug 18, 2020 @ 16:08:27.321","عزیزان چرا بستنی چوبی وانیلی میراس در بازارشیراز نایاب ویا بسیار کمیاب است ‌.این بستنی با قیمت هزارتومان بسیار مناسب وبرای خانوادهای کارگران قشر کم درامد بسیار مناسب است اما بسبار نایاب است چرا؟؟؟",neu
"Aug 18, 2020 @ 16:08:27.278","بستنی چوبی وانیلی میراکس",neu
"Aug 18, 2020 @ 16:08:27.223","میشه در مورد شرایط مسابقه توضیح بدین؟ممنونم",unk
"Aug 18, 2020 @ 16:08:27.167","ادمین توی کامنتا جواب دادن دور نریزید تاآخر مسابقات",unk
"Aug 18, 2020 @ 16:08:27.112","وا بمن گفتن دور بریزید همشو دور ریختم 😂😭😭",unk
"Aug 18, 2020 @ 16:08:27.057","قرعه کشی محصولات میهن هنوز هست ؟",unk
"Aug 18, 2020 @ 16:08:27.001","نه روزانه فقط 😂",unk
"Aug 18, 2020 @ 16:08:26.946","چیزی نیست تو تصویر که، دیگه تخم مرغ و هرکسی میتونه بیاد اینستا داره",unk
"Aug 18, 2020 @ 16:08:26.891","ممنون از شما 🙏",unk
"Aug 18, 2020 @ 16:08:26.835","کی قرعه کشیع",unk
"Aug 18, 2020 @ 16:08:26.779","👏👏👏",unk
"Aug 18, 2020 @ 16:08:26.724","برای تکمیل صبحانتون با پنیر خوشمزه میهن میتونین از هایپر مارکت سعید استفاده کنین😎❤",unk
"Aug 18, 2020 @ 16:08:26.669","ببخشید وقتی که کد محصولات میهن رو میفرستیم فقط جمعه ی همون هفته که خریداری شده احتمال این هست که قرعه به ناممون در بیاد و دیگه بعد از اون هفته امکان نداره یا هر هفته ای ممکنه کد اون محصولات حتی تو هفته های بعدی هم برنده بشه؟",neu
"Aug 18, 2020 @ 16:08:26.613","سلام",unk
"Aug 18, 2020 @ 16:08:26.558","چون میخوان قرعه کشی کنن😘",unk
"Aug 18, 2020 @ 16:08:26.493","ترمزپله مگاترد مخصوص فضاهای داخلی و بیرونی ساختمان طراحی شده است و دارای دو سال گارانتی و ده سال خدمات پس از فروش می باشد این محصول دارای مزایای دیگری از قبیل ضد آب ، ضد سایش ، مقاوم در برابر سرما و گرما ، قابل شستشو و ... می باشد.‌
‌ ‌ ‌ ‌‌
‌ ‌ ‌ ‌ ‌ ‌ ♦️جهت مشاوره رايگان و اطلاعات بیشتر ارتباط بگيريد♦️‌‌
‌ ‌‌
🌐 www.omrantd.com
📧 info
📱0910-0824155
☎️ 021-88603336
☎️ 021-88603365‌‌
‌ ‌ ‌
🆔  ‌
‌
‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌⁦♦️⁩ کیفیت همیشه برنده است ⁦♦️⁩‌ ‌
#مگاترد #مگافیکس #مگارمپ #مگاپلیت #ترمزپله #ضدلغزنده #سرگیرپله #پله #ایمنی_تردد #عمران_تجارت_دانا",unk
"Aug 18, 2020 @ 16:08:26.437","اتمام مسابقات‌ یعتی کِی؟",unk
"Aug 18, 2020 @ 16:08:26.382","فالو کن",neu
"Aug 18, 2020 @ 16:08:26.278","سلام من ظرف هاش رو دور ریختم فقط کد ها رو نگه داشتم اونم توی گوشی پیامک کردم ایراد داره؟",unk
"May 3, 2020 @ 14:19:03.499","خب با چی ساختی؟",unk
"May 3, 2020 @ 14:19:03.155","بابا دراگانف یه کوتی کرد
بعد یکی اومد زیر کوت منصور به این بنده خدا فحش داد
الان گرفته مارو بسته به فحش بلاک کرده",unk
"May 3, 2020 @ 14:19:02.924","پرونده شیطان رو هم بستی وکیل جان😌",unk
"May 3, 2020 @ 14:19:02.846","درود به شرفت که جان کلام رو گفتی:
ما که پول و همه چیز رو برداشتیم و اومدیم بیرون حق نداریم بگیم لنگش کن!
سرنوشت ایران رو به ایرانی بسپارید!",unk
"May 3, 2020 @ 14:19:02.732","تو سرچ اینستا داشتم میچرخیم به پیج #محسن_تنابنده بر خوردم
ربنای #شجریان رو بدون کپشن گذاشته بود کامنتم بسته بود

واقعا ینی این هنوز فک میکنه این کارش حرکت کول و خفنیه؟ و مث 10 سال پیش کانون توجهات قرار میگیره؟ 😂",unk
"May 3, 2020 @ 14:19:02.682","اگه همه اینایی که ادعا دارن دایرکشنر هستن و زین رو دوست دارن یه توییت بزنن همه چی حله من دارم به هر روشی که شده از اینور اونور اینترنت کش میرم کمک کنین دیگه:||||
#WeLoveYouZayn",unk
"May 3, 2020 @ 14:19:02.230","اینکه طرف چهار پنج خونه داره با P/E=40 اگه یک تا دو  خونه بفروشه یک سهم بنیادی با P/E=8 تا 10 بخره کار اشتباهی نمیکنه",unk
"May 3, 2020 @ 14:19:02.066","عجب لعبتی بود این سریال.
تفففففف
تفففففف که بدجور خرابش کردن.
تف کم آوردم کمک برسونید.",unk
"May 3, 2020 @ 14:19:01.680","کمک به مردم بی مضاعف  یا فرستی مناسب برای دزدی چور چپاول خون نیاز متدان ?",unk
"May 3, 2020 @ 14:19:01.481","خاک تو سرت خایه مال",unk
"May 3, 2020 @ 14:19:00.596","مسلمه که ایران محدودیت‌های خودش داره...
ولی من اولین تغییرمو تو ایران سال۹۵ استارت زدم و همون ایمان باعث شد که بیام اینجا .",unk
"May 3, 2020 @ 14:19:00.508","واسه نیما اکبرپور خیلی بهتره به نظرم",unk
"May 3, 2020 @ 14:19:00.222","مثلا خاتمی که می‌رفت سفر خارجی و همچین درخواستی میکرد و اجابت هم میشد عافیت‌طلبی بود برای فرانسه و ایتالیا؟ مساله منافع آدم‌هاست، چرا باید از منافع شخصی یا ملی‌شون بگذرن؟",neu
"May 3, 2020 @ 14:18:59.752","هاوا چرا ایطوری شد؟",unk
"May 3, 2020 @ 14:18:59.704","بی‌ تو غریبه گشتم",neg
"May 3, 2020 @ 14:18:59.508","دقیقا

هشتگ باید حمایت یا نقد برسونه نه اینکه ی لقب به کیسی بدیم
خب که چی؟",unk
"May 3, 2020 @ 14:18:59.322","کلا توییتر ۹۹.۹۹۹۹۹ درصدش حاشیه است!
اون ۰.۰۰۰۰۱ درصدش هم بازم حاشیه است!!!
تقریبا میشه گفت در توییتر اصل هیچ جایگاهی نداره...",unk
"May 3, 2020 @ 14:18:59.267","قیمت لاپایی از یک کیلو لپه ارزون تر در میاد",unk
"May 3, 2020 @ 14:18:59.213","ایشالا فقط اونجاهایی که لازمه منفجر بشه.",unk
"May 3, 2020 @ 14:18:59.134","خب ممنون می‌شم به من بگید چی باید ببینم دقیقا؟:)))",unk
"May 3, 2020 @ 14:18:59.012","شیمیل ها رو چرا ریختن تو استریتا😂😂",unk
"May 3, 2020 @ 14:18:58.839","حس میکنم بیس سال از همسنام عقب ترم و این واقعا میگاد.",unk
"May 3, 2020 @ 14:18:58.199","خدا نکنه ,شاید زودتر به شما تعارف بشه,
کی میدونه,🙏🤦‍♂️",unk
"May 3, 2020 @ 14:18:57.705","◻️ #اعتراف و #سند از این واضح تر؟! 
پوشش اطلاعاتی چیست ؟!

بسیاری از خبرنگاران آیت الله BBC ، صدای آمریکا ، ایران اینترنشنال همه مامور وزارت اطلاعات بوده اند.

🔺به این اسامی توجه کنید ، همه آنها را هم اکنون در رسانه های لندن میبینید.

فقط در صورت همراهی دولتهای انگلیس ، آمریکا و",unk
"May 3, 2020 @ 14:18:57.651","از خنده منده بدت میاد دگ 😐",unk
"May 3, 2020 @ 14:18:57.567","نه عزيزم
اينكه عملكرد يك ويروس از استايل حمل و نقل بى خطر تر گزارش شده
اين يعنى سبك زندگى داغونم داريم",unk
"May 3, 2020 @ 14:18:57.207","البته دومین یک شنبه می هست این روز یعنی هفته دیگه",unk
"May 3, 2020 @ 14:18:57.152","نه، اگه تیمبر و پلاستر هست باید محل اِستاد ها رو پیدا کنید و به اونها پیچ کنید",neu
"May 3, 2020 @ 14:18:57.096","با هر دیدگاهی به رنج و محنت ملت شریف یمن نگاه کنیم تعجب باید کرد این ملت چطوری اینچنین مقاوم و استوار ایستاده اگر کوه بود نابود و اگر از جنس فولاد بود آب شده بود باید در پس زمینه این جریان داغ عالم آفرینش رازی نهفته باشد تا ظلمی که در تاریخ در حال وقوع و وحشتناک است توجیه کند",unk
"May 3, 2020 @ 14:18:57.049","در حال حاضر خبر دقیقی ندارم. چندسال پیش راهم به اونجا خورد . شاید تا الان تغییراتی ایجاد شده باشه",unk
"May 3, 2020 @ 14:18:56.371","فکر کنم با این حجم از غر زدن، تو مراحل اولیه‌ش موندیم",unk
"May 3, 2020 @ 14:18:56.245","اخرش نیست؟
صبر کنید یه نگاهی بندازم...",unk
"May 3, 2020 @ 14:18:56.127","خاک تو سر هرکی که ابنا رو دنبال مبکنه",unk
"May 3, 2020 @ 14:18:55.757","قطعا تو مدرسه ی دولتی هم اگه همین آدما بودن باهاشون اوکی میشدم ولی قضیه اینه که سمپاد این بسترو میده که تو همچین آدمایی رو پیدا کنی!
حالا من کلا فاز سمپادی اینا ندارم ولی کلاً:))",unk
"May 3, 2020 @ 14:18:55.523","دکتر روزهای ویزیتش رو از سه روز کرده یک روز، در نتیجه ۵۰ نفر تو مطب چپیدن به هم. همه هم بیمار قلبی، هر کسم سه نفر بادی‌گارد داره.
می‌خوام بگم همه‌ی مشکلات هم از ج.ا نیست.",unk
"May 3, 2020 @ 14:18:55.457","به این سرعت 😁موفق باشی خواهرم",unk
"May 3, 2020 @ 14:18:55.404","وقتی سروکله یه فینگیلی تو زندگیت وا میشه 

خوش آمدی سرباز کوچک امام زمان ⚘⚘⚘
#تولد",unk
"May 3, 2020 @ 14:18:55.324","مگه رباته، از کجا میفهمه??",unk
"May 3, 2020 @ 14:18:55.163","😂😂افرین دقیقا خوراکش در رفتنه ولی توام خوب از شرایط استفاده کردی 😂✌🏻",unk
"May 3, 2020 @ 14:18:55.103","همین که اجازه نظر دادن داری به نظر من تمام خطوط قرمز رو شکستی شما🤣🤣🤣",unk
"May 3, 2020 @ 14:18:54.739","ظاهر عبوسی از روح درد کشیده ام را با زخم زبان ها به تمسخر گرفتند.",unk
"May 3, 2020 @ 14:18:54.684","خیلی عجیب و نامردیه که هیچ‌کس واکنش نشون نمی‌ده. فعال دانشجویی فعلی و سابق، خبرنگار، خبرگزاری، هیچی و هیچ‌کس.
مطلقا هیچ‌جا اسمشون نیست.",unk
"May 3, 2020 @ 14:18:54.566","درود فراوان بر شما دوست عزیز وقتی عده ای بخاطر طرز پوشش زنان برای اونها ایجاد مزاحمت میکنتد بالطبع قضاوتی تلخ از این پوشش دارند",unk
"May 3, 2020 @ 14:18:54.489","دست‌اوردهای عظیم قجر در برابر دست آوردهای حقیر امپراطور می‌جی.
 که چرا bbc از مصدق قهرمان ساخته و هزاران حامی ان سرسره زاده منحوس را پرموت میکند؟
و مردمی که ساده‌انگارانه در دام این تلوزیون منحوس فکر می‌کنند انچه که از این تلوزیون عنوان میشود تاریخ کشور ماست و بدان استناد میکنند",unk
"May 3, 2020 @ 14:18:54.229","ریت بزن بزار همه ی لبخند کچلو بزنن .دوست من این ثوابش از دورکعت نماز بالاتر خندوندن ادما",unk
"May 3, 2020 @ 14:18:53.993","مگه درستش غیر این ؟ :)",unk
"May 3, 2020 @ 14:18:53.494","فکر کنم بنوعی این موضوعات باعث ترس و نگرانی بیشتر مردم هست،گاهی منم همین حس ها رو دارم
فقط امیدوارم شما مثل من نباشی در موردش با کسی حرف بزنی،کمکت کنه ...",unk
"May 3, 2020 @ 14:18:53.310","من اگه به خاطر سلامتم هم عقیمم کنن هیچوقت ازشون نمی گذرم، نمی دونم واقعا خیلی خیلی هردوطرف این داستلن درست می گن",unk
"May 3, 2020 @ 14:18:53.260","تو این هوا باید ور دلم باشی.",unk
